dst,size,time
10,14748,1524634942314258
10,14748,1524634942314294
10,14748,1524634942314360
10,14748,1524634942314631
10,14748,1524634942314701
10,14748,1524634942314792
10,14748,1524634942314957
10,14748,1524634942314992
10,14748,1524634942315094
10,14748,1524634942315289
10,14748,1524634942315361
10,14748,1524634942315440
10,14748,1524634942315492
10,14748,1524634942315588
10,14748,1524634942315833
10,14748,1524634942315962
10,14748,1524634942316070
10,14748,1524634942316152
10,14748,1524634942316206
10,14748,1524634942316352
10,14748,1524634942316529
10,14748,1524634942316614
10,14748,1524634942316857
10,14652,1524634942316934
10,14748,1524634942317184
10,14748,1524634942317221
10,14748,1524634942317269
10,14748,1524634942317447
10,14748,1524634942317583
10,14748,1524634942317625
10,14748,1524634942317705
10,14748,1524634942317874
10,14748,1524634942317959
10,14748,1524634942318080
10,14748,1524634942318117
10,14748,1524634942318203
10,14748,1524634942318480
10,14748,1524634942318559
10,14748,1524634942318635
10,14748,1524634942318758
10,14748,1524634942318843
10,14748,1524634942318908
10,14748,1524634942318952
10,14748,1524634942318994
10,14748,1524634942319067
10,14748,1524634942319143
10,14748,1524634942319189
10,14748,1524634942319388
10,14748,1524634942319460
10,14748,1524634942319501
10,16,1524634942320375
10,16,1524634942320412
10,16,1524634942320505
10,16,1524634942320574
10,16,1524634942320641
10,16,1524634942320753
10,16,1524634942320836
10,16,1524634942320889
10,16,1524634942320976
10,16,1524634942321033
10,0,1524634942321056
10,0,1524634942321136
10,0,1524634942321161
10,0,1524634942321190
10,0,1524634942321211
10,0,1524634942321233
10,0,1524634942321255
10,0,1524634942321278
10,16,1524634942321308
10,16,1524634942321348
10,16,1524634942321378
10,16,1524634942321464
10,16,1524634942321487
10,16,1524634942321524
10,16,1524634942321559
10,16,1524634942321583
10,16,1524634942321606
10,16,1524634942321629
10,16,1524634942321653
10,16,1524634942321676
10,16,1524634942321699
10,16,1524634942321733
10,16,1524634942321799
10,16,1524634942321822
10,16,1524634942321865
10,16,1524634942321886
10,16,1524634942321906
10,16,1524634942321927
10,16,1524634942321948
10,16,1524634942321969
10,16,1524634942321989
10,16,1524634942322010
10,16,1524634942322030
10,16,1524634942322051
10,16,1524634942322084
10,16,1524634942322107
10,16,1524634942322132
10,16,1524634942322154
10,16,1524634942322181
10,16,1524634942322210
10,0,1524634942322231
10,0,1524634942322265
10,0,1524634942322296
10,0,1524634942322318
10,0,1524634942322338
10,0,1524634942322359
10,0,1524634942322379
10,0,1524634942322400
10,16,1524634942322421
10,16,1524634942322442
10,16,1524634942322463
10,16,1524634942322483
10,16,1524634942322508
10,16,1524634942322545
10,16,1524634942322579
10,16,1524634942322625
10,16,1524634942322646
10,16,1524634942322666
10,16,1524634942322687
10,16,1524634942322712
10,16,1524634942322733
10,16,1524634942322754
10,16,1524634942322774
10,16,1524634942322808
10,16,1524634942322831
10,16,1524634942322851
10,16,1524634942322873
10,16,1524634942322904
10,16,1524634942322929
10,16,1524634942322953
10,16,1524634942323012
10,16,1524634942323041
10,16,1524634942323063
10,16,1524634942323090
10,16,1524634942323114
10,16,1524634942323136
10,16,1524634942323229
10,0,1524634942323251
10,0,1524634942323277
10,0,1524634942323299
10,0,1524634942323340
10,0,1524634942323361
10,0,1524634942323385
10,0,1524634942323406
10,0,1524634942323439
10,16,1524634942323490
10,16,1524634942323513
10,16,1524634942323550
10,16,1524634942323606
10,16,1524634942323630
10,16,1524634942323652
10,16,1524634942323684
10,16,1524634942323707
10,16,1524634942323740
10,16,1524634942323764
10,16,1524634942323785
10,16,1524634942323820
10,16,1524634942323843
10,16,1524634942323911
10,16,1524634942323968
10,16,1524634942323997
10,16,1524634942324054
10,16,1524634942324075
10,16,1524634942324099
10,16,1524634942324121
10,16,1524634942324161
10,16,1524634942324184
10,16,1524634942324223
10,16,1524634942324247
10,16,1524634942324273
10,16,1524634942324300
10,16,1524634942324327
10,16,1524634942324347
10,16,1524634942324371
10,16,1524634942324398
10,16,1524634942324508
10,16,1524634942324529
10,0,1524634942324566
10,0,1524634942324587
10,0,1524634942324617
10,0,1524634942324637
10,0,1524634942324658
10,0,1524634942324679
10,0,1524634942324700
10,0,1524634942324723
10,16,1524634942324778
10,16,1524634942324889
10,16,1524634942324909
10,16,1524634942324930
10,16,1524634942324974
10,16,1524634942325037
10,16,1524634942325108
10,16,1524634942325129
10,16,1524634942325170
10,16,1524634942325216
10,16,1524634942325238
10,16,1524634942325260
10,16,1524634942325282
10,16,1524634942325318
10,16,1524634942325356
10,16,1524634942325405
10,16,1524634942325442
10,16,1524634942325488
10,16,1524634942325525
10,6556,1524634942325562
10,6556,1524634942325594
10,6556,1524634942325622
10,6556,1524634942325650
10,6556,1524634942325679
10,6556,1524634942325707
10,6556,1524634942325785
10,6556,1524634942325833
10,6556,1524634942325858
10,6556,1524634942325957
10,6460,1524634942326073
10,6556,1524634942326123
10,6556,1524634942326161
10,6556,1524634942326222
10,6556,1524634942326336
10,6556,1524634942326385
10,6556,1524634942326415
10,6556,1524634942326497
10,6556,1524634942326641
10,6556,1524634942326689
10,6556,1524634942326755
10,6556,1524634942326864
10,6556,1524634942326979
10,6556,1524634942327024
10,6556,1524634942327052
10,6556,1524634942327164
10,6556,1524634942327329
10,6556,1524634942327428
10,6556,1524634942327475
10,6556,1524634942327764
10,6556,1524634942327792
10,6556,1524634942327820
10,6556,1524634942327850
10,6556,1524634942327929
10,6556,1524634942327957
10,6556,1524634942327987
10,6556,1524634942328060
10,6556,1524634942328413
10,6556,1524634942328439
10,6556,1524634942328632
10,6556,1524634942328695
10,6556,1524634942328793
10,6556,1524634942328816
10,6556,1524634942328845
10,6556,1524634942329047
10,6556,1524634942329133
10,6556,1524634942329340
10,6556,1524634942329369
10,6556,1524634942329421
10,6556,1524634942329485
10,6460,1524634942329541
10,6556,1524634942329606
10,6556,1524634942329636
10,6556,1524634942329678
10,6556,1524634942329715
10,6556,1524634942329749
10,6556,1524634942329929
10,6556,1524634942329976
10,6556,1524634942330056
10,6556,1524634942330082
10,6556,1524634942330157
10,6556,1524634942330239
10,6556,1524634942330263
10,6556,1524634942330289
10,6556,1524634942330394
10,6556,1524634942330445
10,6556,1524634942330512
10,6556,1524634942330734
10,6556,1524634942330886
10,6556,1524634942331040
10,6556,1524634942331069
10,6556,1524634942331099
10,6556,1524634942331151
10,6556,1524634942331177
10,6556,1524634942331234
10,6556,1524634942331265
10,6556,1524634942331290
10,52,1524634942331693
10,52,1524634942331728
10,52,1524634942331768
10,52,1524634942331871
10,52,1524634942331892
10,52,1524634942331934
10,52,1524634942331955
10,52,1524634942332039
10,52,1524634942332071
10,52,1524634942332260
10,20,1524634942332290
10,52,1524634942332312
10,52,1524634942332365
10,52,1524634942332386
10,52,1524634942332407
10,52,1524634942332432
10,52,1524634942332454
10,52,1524634942332475
10,52,1524634942332496
10,52,1524634942332565
10,52,1524634942332590
10,52,1524634942332653
10,52,1524634942332776
10,52,1524634942332865
10,52,1524634942332948
10,52,1524634942333330
10,52,1524634942333361
10,52,1524634942333382
10,52,1524634942333461
10,52,1524634942333484
10,52,1524634942333525
10,52,1524634942333549
10,52,1524634942333612
10,52,1524634942333637
10,52,1524634942333692
10,52,1524634942333722
10,52,1524634942333744
10,52,1524634942333770
10,52,1524634942333803
10,52,1524634942333835
10,52,1524634942333972
10,52,1524634942333994
10,52,1524634942334017
10,52,1524634942334039
10,52,1524634942334061
10,52,1524634942334089
10,52,1524634942334254
10,52,1524634942334278
10,52,1524634942334299
10,52,1524634942334323
10,20,1524634942334345
10,52,1524634942334367
10,52,1524634942334430
10,52,1524634942334451
10,52,1524634942334476
10,52,1524634942334549
10,52,1524634942334579
10,52,1524634942334611
10,52,1524634942334651
10,52,1524634942334684
10,52,1524634942334708
10,52,1524634942334730
10,52,1524634942334758
10,52,1524634942334779
10,52,1524634942334800
10,52,1524634942334820
10,52,1524634942334847
10,52,1524634942334898
10,52,1524634942334921
10,52,1524634942334983
10,52,1524634942335007
10,52,1524634942335027
10,52,1524634942335049
10,52,1524634942335070
10,52,1524634942335101
10,52,1524634942335260
10,52,1524634942335283
10,52,1524634942335316
10,52,1524634942335343
10,52,1524634942335366
10,52,1524634942335392
10,52,1524634942335413
10,52,1524634942335437
10,52,1524634942335468
10,52,1524634942335548
10,52,1524634942335577
10,52,1524634942335598
10,20,1524634942335620
10,52,1524634942335642
10,52,1524634942335669
10,52,1524634942335691
10,52,1524634942335723
10,52,1524634942335752
10,52,1524634942335800
10,52,1524634942335831
10,52,1524634942335869
10,52,1524634942335892
10,52,1524634942335913
10,52,1524634942335936
10,52,1524634942335960
10,52,1524634942335989
10,52,1524634942336011
10,52,1524634942336048
10,52,1524634942336090
10,52,1524634942336111
10,52,1524634942336136
10,52,1524634942336162
10,52,1524634942336183
10,52,1524634942336205
10,52,1524634942336237
10,52,1524634942336272
10,52,1524634942336388
10,52,1524634942336440
10,52,1524634942336476
10,52,1524634942336497
10,52,1524634942336518
10,52,1524634942336539
10,52,1524634942336574
10,52,1524634942336619
10,52,1524634942336642
10,52,1524634942336665
10,52,1524634942336709
10,52,1524634942336754
10,52,1524634942336779
10,52,1524634942336806
10,52,1524634942336860
10,52,1524634942336892
10,20,1524634942336919
10,52,1524634942336944
10,52,1524634942336968
10,52,1524634942336996
10,52,1524634942337054
10,52,1524634942337076
10,52,1524634942337098
10,52,1524634942337120
10,52,1524634942337141
10,52,1524634942337169
10,52,1524634942337189
10,52,1524634942337210
10,52,1524634942337233
10,52,1524634942337258
10,52,1524634942337285
10,52,1524634942337306
10,52,1524634942337327
10,52,1524634942337348
10,52,1524634942337404
10,52,1524634942337426
10,52,1524634942337448
10,52,1524634942337476
10,52,1524634942337497
10,52,1524634942337534
10,52,1524634942337556
10,52,1524634942337580
10,52,1524634942337603
10,6556,1524634942337641
10,6556,1524634942337678
10,6556,1524634942337708
10,6556,1524634942337736
10,6556,1524634942337764
10,6556,1524634942337801
10,6556,1524634942337828
10,6556,1524634942337891
10,6556,1524634942337971
10,6556,1524634942338022
10,6460,1524634942338061
10,6556,1524634942338094
10,6556,1524634942338197
10,6556,1524634942338277
10,6556,1524634942338337
10,6556,1524634942338364
10,6556,1524634942338409
10,6556,1524634942338484
10,6556,1524634942338524
10,6556,1524634942338586
10,6556,1524634942338612
10,6556,1524634942338691
10,6556,1524634942338738
10,6556,1524634942338885
10,6556,1524634942338911
10,6556,1524634942339044
10,6556,1524634942339117
10,6556,1524634942339215
10,6556,1524634942339297
10,6556,1524634942339440
10,6556,1524634942339637
10,6556,1524634942339921
10,6556,1524634942340068
10,6556,1524634942340135
10,6556,1524634942340270
10,6556,1524634942340359
10,6556,1524634942340483
10,6556,1524634942340614
10,6556,1524634942340654
10,6556,1524634942340700
10,6556,1524634942340745
10,6556,1524634942340802
10,6556,1524634942340827
10,6556,1524634942340855
10,6556,1524634942340921
10,6556,1524634942340958
10,6556,1524634942341008
10,6556,1524634942341119
10,6556,1524634942341145
10,6556,1524634942341172
10,6460,1524634942341205
10,6556,1524634942341229
10,6556,1524634942341268
10,6556,1524634942341293
10,6556,1524634942341329
10,6556,1524634942341356
10,6556,1524634942341385
10,6556,1524634942341410
10,6556,1524634942341435
10,6556,1524634942341470
10,6556,1524634942341495
10,6556,1524634942341534
10,6556,1524634942341560
10,6556,1524634942341586
10,6556,1524634942341611
10,6556,1524634942341639
10,6556,1524634942341664
10,6556,1524634942341690
10,6556,1524634942341715
10,6556,1524634942341742
10,6556,1524634942341774
10,6556,1524634942341809
10,6556,1524634942341832
10,6556,1524634942341856
10,6556,1524634942341890
10,6556,1524634942341917
10,6556,1524634942342019
10,16,1524634942342414
10,16,1524634942342454
10,16,1524634942342487
10,16,1524634942342518
10,16,1524634942342540
10,16,1524634942342566
10,16,1524634942342588
10,16,1524634942342613
10,16,1524634942342659
10,16,1524634942342704
10,0,1524634942342739
10,0,1524634942342789
10,0,1524634942342814
10,0,1524634942342837
10,0,1524634942342859
10,0,1524634942342882
10,0,1524634942342903
10,0,1524634942342925
10,16,1524634942342948
10,16,1524634942342971
10,16,1524634942342992
10,16,1524634942343014
10,16,1524634942343037
10,16,1524634942343059
10,16,1524634942343081
10,16,1524634942343106
10,16,1524634942343134
10,16,1524634942343156
10,16,1524634942343177
10,16,1524634942343198
10,16,1524634942343219
10,16,1524634942343242
10,16,1524634942343271
10,16,1524634942343294
10,16,1524634942343316
10,16,1524634942343338
10,16,1524634942343361
10,16,1524634942343387
10,16,1524634942343408
10,16,1524634942343430
10,16,1524634942343457
10,16,1524634942343490
10,16,1524634942343512
10,16,1524634942343534
10,16,1524634942343556
10,16,1524634942343590
10,16,1524634942343612
10,16,1524634942343680
10,16,1524634942343702
10,16,1524634942343725
10,0,1524634942343758
10,0,1524634942343779
10,0,1524634942343803
10,0,1524634942343835
10,0,1524634942343856
10,0,1524634942343878
10,0,1524634942343900
10,0,1524634942343922
10,16,1524634942343944
10,16,1524634942343967
10,16,1524634942343989
10,16,1524634942344011
10,16,1524634942344033
10,16,1524634942344055
10,16,1524634942344266
10,16,1524634942344288
10,16,1524634942344313
10,16,1524634942344336
10,16,1524634942344357
10,16,1524634942344381
10,16,1524634942344419
10,16,1524634942344441
10,16,1524634942344462
10,16,1524634942344484
10,16,1524634942344505
10,16,1524634942344525
10,16,1524634942344546
10,16,1524634942344577
10,16,1524634942344602
10,16,1524634942344624
10,16,1524634942344645
10,16,1524634942344666
10,16,1524634942344697
10,16,1524634942344719
10,16,1524634942344743
10,16,1524634942344767
10,16,1524634942344791
10,0,1524634942344815
10,0,1524634942344837
10,0,1524634942344860
10,0,1524634942344882
10,0,1524634942344906
10,0,1524634942344928
10,0,1524634942344951
10,0,1524634942344975
10,16,1524634942344999
10,16,1524634942345031
10,16,1524634942345052
10,16,1524634942345074
10,16,1524634942345098
10,16,1524634942345119
10,16,1524634942345142
10,16,1524634942345169
10,16,1524634942345190
10,16,1524634942345211
10,16,1524634942345232
10,16,1524634942345252
10,16,1524634942345273
10,16,1524634942345295
10,16,1524634942345316
10,16,1524634942345338
10,16,1524634942345360
10,16,1524634942345382
10,16,1524634942345404
10,16,1524634942345426
10,16,1524634942345448
10,16,1524634942345477
10,16,1524634942345499
10,16,1524634942345536
10,16,1524634942345559
10,16,1524634942345581
10,16,1524634942345603
10,16,1524634942345626
10,16,1524634942345649
10,16,1524634942345671
10,16,1524634942345693
10,16,1524634942345716
10,0,1524634942345738
10,0,1524634942345760
10,0,1524634942345782
10,0,1524634942345826
10,0,1524634942345847
10,0,1524634942345868
10,0,1524634942345888
10,0,1524634942345909
10,16,1524634942345930
10,16,1524634942345951
10,16,1524634942345972
10,16,1524634942345992
10,16,1524634942346013
10,16,1524634942346034
10,16,1524634942346054
10,16,1524634942346075
10,16,1524634942346096
10,16,1524634942346116
10,16,1524634942346137
10,16,1524634942346158
10,16,1524634942346178
10,16,1524634942346199
10,16,1524634942346220
10,16,1524634942346241
10,16,1524634942346262
10,16,1524634942346282
10,16,1524634942346303
10,14748,1524634942346337
10,14748,1524634942346388
10,14748,1524634942346422
10,14748,1524634942346480
10,14748,1524634942346524
10,14748,1524634942346559
10,14748,1524634942346590
10,14748,1524634942346624
10,14748,1524634942346656
10,14748,1524634942346695
10,14652,1524634942346732
10,14748,1524634942346828
10,14748,1524634942346860
10,14748,1524634942346927
10,14748,1524634942346987
10,14748,1524634942347117
10,14748,1524634942347196
10,14748,1524634942347314
10,14748,1524634942347372
10,14748,1524634942347409
10,14748,1524634942347500
10,14748,1524634942347560
10,14748,1524634942347645
10,14748,1524634942347774
10,14748,1524634942347817
10,14748,1524634942347852
10,14748,1524634942347888
10,14748,1524634942348007
10,14748,1524634942348128
10,14748,1524634942348285
10,14748,1524634942348334
10,14748,1524634942348382
10,14748,1524634942348459
10,14748,1524634942348572
10,14748,1524634942348712
10,14748,1524634942348780
10,14748,1524634942348814
10,14748,1524634942348857
10,14748,1524634942349022
10,14748,1524634942349193
10,14748,1524634942349222
10,14748,1524634942349250
10,14748,1524634942349325
10,14748,1524634942349541
10,14748,1524634942349919
10,14748,1524634942350376
10,14748,1524634942350735
10,14748,1524634942350764
10,14748,1524634942350796
10,14748,1524634942350836
10,14652,1524634942350892
10,14748,1524634942350942
10,14748,1524634942350988
10,14748,1524634942351020
10,14748,1524634942351064
10,14748,1524634942351107
10,14748,1524634942351150
10,14748,1524634942351207
10,14748,1524634942351257
10,14748,1524634942351287
10,14748,1524634942351326
10,14748,1524634942351355
10,14748,1524634942351384
10,14748,1524634942351416
10,14748,1524634942351456
10,14748,1524634942351506
10,14748,1524634942351541
10,14748,1524634942351571
10,14748,1524634942351600
10,14748,1524634942351659
10,14748,1524634942351697
10,14748,1524634942351730
10,14748,1524634942351782
10,14748,1524634942351811
10,14748,1524634942351900
10,14748,1524634942351931
10,14748,1524634942351960
10,16,1524634942352789
10,16,1524634942352842
10,16,1524634942352869
10,16,1524634942352907
10,16,1524634942353012
10,16,1524634942353033
10,16,1524634942353054
10,16,1524634942353075
10,16,1524634942353125
10,16,1524634942353149
10,0,1524634942353171
10,0,1524634942353192
10,0,1524634942353213
10,0,1524634942353234
10,0,1524634942353256
10,0,1524634942353293
10,0,1524634942353314
10,0,1524634942353336
10,16,1524634942353360
10,16,1524634942353416
10,16,1524634942353437
10,16,1524634942353466
10,16,1524634942353488
10,16,1524634942353524
10,16,1524634942353547
10,16,1524634942353570
10,16,1524634942353592
10,16,1524634942353615
10,16,1524634942353637
10,16,1524634942353659
10,16,1524634942353681
10,16,1524634942353704
10,16,1524634942353726
10,16,1524634942353748
10,16,1524634942353771
10,16,1524634942353805
10,16,1524634942353838
10,16,1524634942353859
10,16,1524634942353879
10,16,1524634942353918
10,16,1524634942353940
10,16,1524634942353961
10,16,1524634942353983
10,16,1524634942354005
10,16,1524634942354028
10,16,1524634942354050
10,16,1524634942354107
10,16,1524634942354188
10,16,1524634942354226
10,16,1524634942354253
10,0,1524634942354275
10,0,1524634942354301
10,0,1524634942354324
10,0,1524634942354352
10,0,1524634942354375
10,0,1524634942354395
10,0,1524634942354416
10,0,1524634942354437
10,16,1524634942354459
10,16,1524634942354481
10,16,1524634942354544
10,16,1524634942354571
10,16,1524634942354599
10,16,1524634942354621
10,16,1524634942354644
10,16,1524634942354683
10,16,1524634942354704
10,16,1524634942354732
10,16,1524634942354757
10,16,1524634942354781
10,16,1524634942354803
10,16,1524634942354824
10,16,1524634942354846
10,16,1524634942354904
10,16,1524634942354925
10,16,1524634942354947
10,16,1524634942354969
10,16,1524634942355001
10,16,1524634942355027
10,16,1524634942355059
10,16,1524634942355081
10,16,1524634942355102
10,16,1524634942355124
10,16,1524634942355147
10,16,1524634942355169
10,16,1524634942355192
10,16,1524634942355214
10,0,1524634942355236
10,0,1524634942355257
10,0,1524634942355279
10,0,1524634942355308
10,0,1524634942355331
10,0,1524634942355352
10,0,1524634942355374
10,0,1524634942355395
10,16,1524634942355419
10,16,1524634942355441
10,16,1524634942355479
10,16,1524634942355515
10,16,1524634942355538
10,16,1524634942355561
10,16,1524634942355583
10,16,1524634942355607
10,16,1524634942355629
10,16,1524634942355654
10,16,1524634942355676
10,16,1524634942355698
10,16,1524634942355721
10,16,1524634942355754
10,16,1524634942355786
10,16,1524634942355807
10,16,1524634942355828
10,16,1524634942355849
10,16,1524634942355869
10,16,1524634942355890
10,16,1524634942355911
10,16,1524634942355931
10,16,1524634942355952
10,16,1524634942355973
10,16,1524634942355995
10,16,1524634942356016
10,16,1524634942356037
10,16,1524634942356058
10,16,1524634942356087
10,16,1524634942356108
10,16,1524634942356129
10,16,1524634942356151
10,0,1524634942356172
10,0,1524634942356193
10,0,1524634942356215
10,0,1524634942356237
10,0,1524634942356259
10,0,1524634942356281
10,0,1524634942356303
10,0,1524634942356324
10,16,1524634942356347
10,16,1524634942356369
10,16,1524634942356399
10,16,1524634942356420
10,16,1524634942356442
10,16,1524634942356466
10,16,1524634942356494
10,16,1524634942356522
10,16,1524634942356544
10,16,1524634942356566
10,16,1524634942356588
10,16,1524634942356623
10,16,1524634942356650
10,16,1524634942356672
10,16,1524634942356694
10,16,1524634942356716
10,16,1524634942356780
10,16,1524634942356803
10,16,1524634942356826
10,6556,1524634942356859
10,6556,1524634942356890
10,6556,1524634942356920
10,6556,1524634942356946
10,6556,1524634942356977
10,6556,1524634942357005
10,6556,1524634942357045
10,6556,1524634942357074
10,6556,1524634942357105
10,6556,1524634942357131
10,6460,1524634942357164
10,6556,1524634942357189
10,6556,1524634942357215
10,6556,1524634942357241
10,6556,1524634942357271
10,6556,1524634942357298
10,6556,1524634942357327
10,6556,1524634942357355
10,6556,1524634942357382
10,6556,1524634942357411
10,6556,1524634942357447
10,6556,1524634942357482
10,6556,1524634942357511
10,6556,1524634942357614
10,6556,1524634942357642
10,6556,1524634942357678
10,6556,1524634942357705
10,6556,1524634942357735
10,6556,1524634942357763
10,6556,1524634942357800
10,6556,1524634942357843
10,6556,1524634942357883
10,6556,1524634942357911
10,6556,1524634942357937
10,6556,1524634942357966
10,6556,1524634942357994
10,6556,1524634942358022
10,6556,1524634942358051
10,6556,1524634942358077
10,6556,1524634942358105
10,6556,1524634942358129
10,6556,1524634942358156
10,6556,1524634942358182
10,6556,1524634942358210
10,6556,1524634942358235
10,6556,1524634942358259
10,6556,1524634942358284
10,6556,1524634942358351
10,6556,1524634942358377
10,6556,1524634942358401
10,6460,1524634942358426
10,6556,1524634942358451
10,6556,1524634942358474
10,6556,1524634942358499
10,6556,1524634942358523
10,6556,1524634942358548
10,6556,1524634942358571
10,6556,1524634942358596
10,6556,1524634942358649
10,6556,1524634942358692
10,6556,1524634942358738
10,6556,1524634942358881
10,6556,1524634942358909
10,6556,1524634942359019
10,6556,1524634942359043
10,6556,1524634942359678
10,6556,1524634942359703
10,6556,1524634942360111
10,6556,1524634942360515
10,6556,1524634942360582
10,6556,1524634942360738
10,6556,1524634942360807
10,6556,1524634942360924
10,6556,1524634942360968
10,6556,1524634942361087
10,6556,1524634942361154
10,6556,1524634942361188
10,52,1524634942361582
10,52,1524634942361612
10,52,1524634942361635
10,52,1524634942361658
10,52,1524634942361714
10,52,1524634942361740
10,52,1524634942361766
10,52,1524634942361799
10,52,1524634942361832
10,52,1524634942361853
10,20,1524634942361901
10,52,1524634942361924
10,52,1524634942361946
10,52,1524634942361969
10,52,1524634942361992
10,52,1524634942362015
10,52,1524634942362039
10,52,1524634942362061
10,52,1524634942362083
10,52,1524634942362106
10,52,1524634942362128
10,52,1524634942362163
10,52,1524634942362221
10,52,1524634942362244
10,52,1524634942362267
10,52,1524634942362300
10,52,1524634942362324
10,52,1524634942362347
10,52,1524634942362369
10,52,1524634942362392
10,52,1524634942362414
10,52,1524634942362437
10,52,1524634942362459
10,52,1524634942362481
10,52,1524634942362513
10,52,1524634942362536
10,52,1524634942362575
10,52,1524634942362599
10,52,1524634942362622
10,52,1524634942362644
10,52,1524634942362666
10,52,1524634942362695
10,52,1524634942362716
10,52,1524634942362739
10,52,1524634942362761
10,52,1524634942362784
10,52,1524634942362814
10,52,1524634942362838
10,52,1524634942362877
10,52,1524634942362901
10,20,1524634942362923
10,52,1524634942362946
10,52,1524634942362969
10,52,1524634942363034
10,52,1524634942363056
10,52,1524634942363098
10,52,1524634942363119
10,52,1524634942363141
10,52,1524634942363164
10,52,1524634942363186
10,52,1524634942363210
10,52,1524634942363231
10,52,1524634942363254
10,52,1524634942363276
10,52,1524634942363297
10,52,1524634942363319
10,52,1524634942363341
10,52,1524634942363363
10,52,1524634942363385
10,52,1524634942363407
10,52,1524634942363429
10,52,1524634942363455
10,52,1524634942363490
10,52,1524634942363512
10,52,1524634942363533
10,52,1524634942363556
10,52,1524634942363578
10,52,1524634942363611
10,52,1524634942363637
10,52,1524634942363661
10,52,1524634942363683
10,52,1524634942363706
10,52,1524634942363733
10,52,1524634942363761
10,52,1524634942363783
10,52,1524634942363804
10,52,1524634942363825
10,20,1524634942363846
10,52,1524634942363867
10,52,1524634942363888
10,52,1524634942363909
10,52,1524634942363930
10,52,1524634942363952
10,52,1524634942363973
10,52,1524634942363994
10,52,1524634942364014
10,52,1524634942364036
10,52,1524634942364057
10,52,1524634942364077
10,52,1524634942364098
10,52,1524634942364119
10,52,1524634942364140
10,52,1524634942364161
10,52,1524634942364182
10,52,1524634942364202
10,52,1524634942364229
10,52,1524634942364252
10,52,1524634942364273
10,52,1524634942364295
10,52,1524634942364316
10,52,1524634942364338
10,52,1524634942364359
10,52,1524634942364380
10,52,1524634942364405
10,52,1524634942364462
10,52,1524634942364483
10,52,1524634942364504
10,52,1524634942364526
10,52,1524634942364547
10,52,1524634942364569
10,52,1524634942364591
10,52,1524634942364614
10,52,1524634942364635
10,52,1524634942364657
10,52,1524634942364680
10,52,1524634942364701
10,52,1524634942364740
10,20,1524634942364764
10,52,1524634942364787
10,52,1524634942364810
10,52,1524634942364833
10,52,1524634942364856
10,52,1524634942364879
10,52,1524634942364902
10,52,1524634942364924
10,52,1524634942364948
10,52,1524634942364970
10,52,1524634942364993
10,52,1524634942365027
10,52,1524634942365048
10,52,1524634942365070
10,52,1524634942365093
10,52,1524634942365114
10,52,1524634942365137
10,52,1524634942365163
10,52,1524634942365184
10,52,1524634942365204
10,52,1524634942365226
10,52,1524634942365248
10,52,1524634942365269
10,52,1524634942365291
10,52,1524634942365313
10,52,1524634942365335
10,52,1524634942365356
10,6556,1524634942365392
10,6556,1524634942365422
10,6556,1524634942365449
10,6556,1524634942365485
10,6556,1524634942365525
10,6556,1524634942365557
10,6556,1524634942365587
10,6556,1524634942365615
10,6556,1524634942365643
10,6556,1524634942365679
10,6460,1524634942365731
10,6556,1524634942365770
10,6556,1524634942365808
10,6556,1524634942365844
10,6556,1524634942365870
10,6556,1524634942365895
10,6556,1524634942365923
10,6556,1524634942365951
10,6556,1524634942366003
10,6556,1524634942366048
10,6556,1524634942366082
10,6556,1524634942366110
10,6556,1524634942366137
10,6556,1524634942366179
10,6556,1524634942366205
10,6556,1524634942366233
10,6556,1524634942366260
10,6556,1524634942366288
10,6556,1524634942366316
10,6556,1524634942366413
10,6556,1524634942366451
10,6556,1524634942366485
10,6556,1524634942366516
10,6556,1524634942366546
10,6556,1524634942366572
10,6556,1524634942366617
10,6556,1524634942366652
10,6556,1524634942366700
10,6556,1524634942366735
10,6556,1524634942366781
10,6556,1524634942366808
10,6556,1524634942366834
10,6556,1524634942366859
10,6556,1524634942366907
10,6556,1524634942366931
10,6556,1524634942366978
10,6556,1524634942367002
10,6556,1524634942367027
10,6556,1524634942367055
10,6556,1524634942367087
10,6460,1524634942367111
10,6556,1524634942367137
10,6556,1524634942367170
10,6556,1524634942367194
10,6556,1524634942367221
10,6556,1524634942367269
10,6556,1524634942367299
10,6556,1524634942367325
10,6556,1524634942367358
10,6556,1524634942367401
10,6556,1524634942367498
10,6556,1524634942367523
10,6556,1524634942367578
10,6556,1524634942367605
10,6556,1524634942367640
10,6556,1524634942367701
10,6556,1524634942367774
10,6556,1524634942367797
10,6556,1524634942367860
10,6556,1524634942367884
10,6556,1524634942367926
10,6556,1524634942367972
10,6556,1524634942368036
10,6556,1524634942368109
10,6556,1524634942368134
10,6556,1524634942368169
10,6556,1524634942368227
10,16,1524634942368617
10,16,1524634942368668
10,16,1524634942368948
10,16,1524634942368969
10,16,1524634942368990
10,16,1524634942369040
10,16,1524634942369105
10,16,1524634942369129
10,16,1524634942369154
10,16,1524634942369255
10,0,1524634942369279
10,0,1524634942369301
10,0,1524634942369345
10,0,1524634942369386
10,0,1524634942369410
10,0,1524634942369482
10,0,1524634942369503
10,0,1524634942369543
10,16,1524634942369566
10,16,1524634942369632
10,16,1524634942369668
10,16,1524634942369707
10,16,1524634942369743
10,16,1524634942369766
10,16,1524634942369817
10,16,1524634942369919
10,16,1524634942369961
